Date,Time,Trade No.,Price,Effect,Legs
2/1/2023,2:45:00 PM CST,230,6.57,credit,"sell to close 1 x $410 call exp. 2/24/2023 (23 DTE); buy to close 1 x $424 call exp. 2/24/2023 (23 DTE)"
2/1/2023,2:45:00 PM CST,231,2.5,debit,"buy to open 1 x $426 call exp. 3/17/2023 (44 DTE); sell to open 1 x $436 call exp. 3/17/2023 (44 DTE)"
2/23/2023,2:45:00 PM CST,231,0.27,credit,"sell to close 1 x $426 call exp. 3/17/2023 (22 DTE); buy to close 1 x $436 call exp. 3/17/2023 (22 DTE)"
2/23/2023,2:45:00 PM CST,232,2.75,debit,"buy to open 1 x $414 call exp. 4/6/2023 (42 DTE); sell to open 1 x $425 call exp. 4/6/2023 (42 DTE)"
3/16/2023,2:45:00 PM CDT,232,0.76,credit,"sell to close 1 x $414 call exp. 4/6/2023 (21 DTE); buy to close 1 x $425 call exp. 4/6/2023 (21 DTE)"
3/16/2023,2:45:00 PM CDT,233,2.94,debit,"buy to open 1 x $410 call exp. 4/28/2023 (43 DTE); sell to open 1 x $422 call exp. 4/28/2023 (43 DTE)"
3/31/2023,2:45:00 PM CDT,233,4.97,credit,"sell to close 1 x $410 call exp. 4/28/2023 (28 DTE); buy to close 1 x $422 call exp. 4/28/2023 (28 DTE)"
3/31/2023,2:45:00 PM CDT,234,2.55,debit,"buy to open 1 x $422 call exp. 5/12/2023 (42 DTE); sell to open 1 x $432 call exp. 5/12/2023 (42 DTE)"
4/21/2023,2:45:00 PM CDT,234,1.42,credit,"sell to close 1 x $422 call exp. 5/12/2023 (21 DTE); buy to close 1 x $432 call exp. 5/12/2023 (21 DTE)"
4/21/2023,2:45:00 PM CDT,235,2.4,debit,"buy to open 1 x $423 call exp. 6/2/2023 (42 DTE); sell to open 1 x $432 call exp. 6/2/2023 (42 DTE)"
5/12/2023,2:45:00 PM CDT,235,0.74,credit,"sell to close 1 x $423 call exp. 6/2/2023 (21 DTE); buy to close 1 x $432 call exp. 6/2/2023 (21 DTE)"
5/12/2023,2:45:00 PM CDT,236,2.49,debit,"buy to open 1 x $421 call exp. 6/23/2023 (42 DTE); sell to open 1 x $430 call exp. 6/23/2023 (42 DTE)"
5/18/2023,2:45:00 PM CDT,236,4.08,credit,"sell to close 1 x $421 call exp. 6/23/2023 (36 DTE); buy to close 1 x $430 call exp. 6/23/2023 (36 DTE)"
5/18/2023,2:45:00 PM CDT,237,1.5,debit,"buy to open 1 x $430 call exp. 6/30/2023 (43 DTE); sell to open 1 x $436 call exp. 6/30/2023 (43 DTE)"
6/2/2023,2:45:00 PM CDT,237,2.38,credit,"sell to close 1 x $430 call exp. 6/30/2023 (28 DTE); buy to close 1 x $436 call exp. 6/30/2023 (28 DTE)"
6/2/2023,2:45:00 PM CDT,238,1.77,debit,"buy to open 1 x $438 call exp. 7/14/2023 (42 DTE); sell to open 1 x $446 call exp. 7/14/2023 (42 DTE)"
6/13/2023,2:45:00 PM CDT,238,3.07,credit,"sell to close 1 x $438 call exp. 7/14/2023 (31 DTE); buy to close 1 x $446 call exp. 7/14/2023 (31 DTE)"
6/13/2023,2:45:00 PM CDT,239,2.13,debit,"buy to open 1 x $446 call exp. 7/28/2023 (45 DTE); sell to open 1 x $455 call exp. 7/28/2023 (45 DTE)"
6/15/2023,2:45:00 PM CDT,239,3.55,credit,"sell to close 1 x $446 call exp. 7/28/2023 (43 DTE); buy to close 1 x $455 call exp. 7/28/2023 (43 DTE)"
6/15/2023,2:45:00 PM CDT,240,1.74,debit,"buy to open 1 x $454 call exp. 7/28/2023 (43 DTE); sell to open 1 x $462 call exp. 7/28/2023 (43 DTE)"
7/7/2023,2:45:00 PM CDT,240,0.5,credit,"sell to close 1 x $454 call exp. 7/28/2023 (21 DTE); buy to close 1 x $462 call exp. 7/28/2023 (21 DTE)"
7/7/2023,2:45:00 PM CDT,241,1.76,debit,"buy to open 1 x $452 call exp. 8/18/2023 (42 DTE); sell to open 1 x $460 call exp. 8/18/2023 (42 DTE)"
7/12/2023,2:45:00 PM CDT,241,2.79,credit,"sell to close 1 x $452 call exp. 8/18/2023 (37 DTE); buy to close 1 x $460 call exp. 8/18/2023 (37 DTE)"
7/12/2023,2:45:00 PM CDT,242,1.7,debit,"buy to open 1 x $458 call exp. 8/25/2023 (44 DTE); sell to open 1 x $465 call exp. 8/25/2023 (44 DTE)"
7/18/2023,2:45:00 PM CDT,242,3.04,credit,"sell to close 1 x $458 call exp. 8/25/2023 (38 DTE); buy to close 1 x $465 call exp. 8/25/2023 (38 DTE)"
7/18/2023,2:45:00 PM CDT,243,2.33,debit,"buy to open 1 x $466 call exp. 9/1/2023 (45 DTE); sell to open 1 x $476 call exp. 9/1/2023 (45 DTE)"
8/11/2023,2:45:00 PM CDT,243,0.18,credit,"sell to close 1 x $466 call exp. 9/1/2023 (21 DTE); buy to close 1 x $476 call exp. 9/1/2023 (21 DTE)"
8/11/2023,2:45:00 PM CDT,244,1.84,debit,"buy to open 1 x $457 call exp. 9/22/2023 (42 DTE); sell to open 1 x $464 call exp. 9/22/2023 (42 DTE)"
9/1/2023,2:45:00 PM CDT,244,1.34,credit,"sell to close 1 x $457 call exp. 9/22/2023 (21 DTE); buy to close 1 x $464 call exp. 9/22/2023 (21 DTE)"
9/1/2023,2:45:00 PM CDT,245,1.98,debit,"buy to open 1 x $460 call exp. 10/13/2023 (42 DTE); sell to open 1 x $468 call exp. 10/13/2023 (42 DTE)"
9/22/2023,2:45:00 PM CDT,245,0.04,credit,"sell to close 1 x $460 call exp. 10/13/2023 (21 DTE); buy to close 1 x $468 call exp. 10/13/2023 (21 DTE)"
9/22/2023,2:45:00 PM CDT,246,1.93,debit,"buy to open 1 x $445 call exp. 11/3/2023 (42 DTE); sell to open 1 x $452.5 call exp. 11/3/2023 (42 DTE)"
10/13/2023,2:45:00 PM CDT,246,1.04,credit,"sell to close 1 x $445 call exp. 11/3/2023 (21 DTE); buy to close 1 x $452.5 call exp. 11/3/2023 (21 DTE)"
10/13/2023,2:45:00 PM CDT,247,2.46,debit,"buy to open 1 x $445 call exp. 11/24/2023 (42 DTE); sell to open 1 x $455 call exp. 11/24/2023 (42 DTE)"
11/3/2023,2:45:00 PM CDT,247,1.37,credit,"sell to close 1 x $445 call exp. 11/24/2023 (21 DTE); buy to close 1 x $455 call exp. 11/24/2023 (21 DTE)"
11/3/2023,2:45:00 PM CDT,248,2.17,debit,"buy to open 1 x $447 call exp. 12/15/2023 (42 DTE); sell to open 1 x $456 call exp. 12/15/2023 (42 DTE)"
11/14/2023,2:45:00 PM CST,248,4.89,credit,"sell to close 1 x $447 call exp. 12/15/2023 (31 DTE); buy to close 1 x $456 call exp. 12/15/2023 (31 DTE)"
11/14/2023,2:45:00 PM CST,249,2.09,debit,"buy to open 1 x $460 call exp. 12/29/2023 (45 DTE); sell to open 1 x $469 call exp. 12/29/2023 (45 DTE)"
12/1/2023,2:45:00 PM CST,249,3.29,credit,"sell to close 1 x $460 call exp. 12/29/2023 (28 DTE); buy to close 1 x $469 call exp. 12/29/2023 (28 DTE)"
12/1/2023,2:45:00 PM CST,250,1.99,debit,"buy to open 1 x $468 call exp. 1/12/2024 (42 DTE); sell to open 1 x $476 call exp. 1/12/2024 (42 DTE)"
12/13/2023,2:45:00 PM CST,250,3.86,credit,"sell to close 1 x $468 call exp. 1/12/2024 (30 DTE); buy to close 1 x $476 call exp. 1/12/2024 (30 DTE)"
12/13/2023,2:45:00 PM CST,251,2.04,debit,"buy to open 1 x $480 call exp. 1/26/2024 (44 DTE); sell to open 1 x $490 call exp. 1/26/2024 (44 DTE)"
12/19/2023,2:45:00 PM CST,251,3.32,credit,"sell to close 1 x $480 call exp. 1/26/2024 (38 DTE); buy to close 1 x $490 call exp. 1/26/2024 (38 DTE)"
12/19/2023,2:45:00 PM CST,252,1.93,debit,"buy to open 1 x $487 call exp. 1/31/2024 (43 DTE); sell to open 1 x $496 call exp. 1/31/2024 (43 DTE)"
1/10/2024,2:45:00 PM CST,252,1,credit,"sell to close 1 x $487 call exp. 1/31/2024 (21 DTE); buy to close 1 x $496 call exp. 1/31/2024 (21 DTE)"
1/10/2024,2:45:00 PM CST,253,1.79,debit,"buy to open 1 x $488 call exp. 2/23/2024 (44 DTE); sell to open 1 x $495 call exp. 2/23/2024 (44 DTE)"
1/22/2024,2:45:00 PM CST,253,2.76,credit,"sell to close 1 x $488 call exp. 2/23/2024 (32 DTE); buy to close 1 x $495 call exp. 2/23/2024 (32 DTE)"
1/22/2024,2:45:00 PM CST,254,1.9,debit,"buy to open 1 x $496 call exp. 3/1/2024 (39 DTE); sell to open 1 x $505 call exp. 3/1/2024 (39 DTE)"
1/29/2024,2:45:00 PM CST,254,3.01,credit,"sell to close 1 x $496 call exp. 3/1/2024 (32 DTE); buy to close 1 x $505 call exp. 3/1/2024 (32 DTE)"
1/29/2024,2:45:00 PM CST,255,1.9,debit,"buy to open 1 x $505 call exp. 3/15/2024 (46 DTE); sell to open 1 x $514 call exp. 3/15/2024 (46 DTE)"
2/9/2024,2:45:00 PM CST,255,3.29,credit,"sell to close 1 x $505 call exp. 3/15/2024 (35 DTE); buy to close 1 x $514 call exp. 3/15/2024 (35 DTE)"
2/9/2024,2:45:00 PM CST,256,2.27,debit,"buy to open 1 x $513 call exp. 3/28/2024 (48 DTE); sell to open 1 x $523 call exp. 3/28/2024 (48 DTE)"
3/1/2024,2:45:00 PM CST,256,4.04,credit,"sell to close 1 x $513 call exp. 3/28/2024 (27 DTE); buy to close 1 x $523 call exp. 3/28/2024 (27 DTE)"
3/1/2024,2:45:00 PM CST,257,2.18,debit,"buy to open 1 x $525 call exp. 4/12/2024 (42 DTE); sell to open 1 x $535 call exp. 4/12/2024 (42 DTE)"
3/21/2024,2:45:00 PM CDT,257,3.58,credit,"sell to close 1 x $525 call exp. 4/12/2024 (22 DTE); buy to close 1 x $535 call exp. 4/12/2024 (22 DTE)"
3/21/2024,2:45:00 PM CDT,258,3.25,debit,"buy to open 1 x $535 call exp. 5/3/2024 (43 DTE); sell to open 1 x $550 call exp. 5/3/2024 (43 DTE)"
4/12/2024,2:45:00 PM CDT,258,0.44,credit,"sell to close 1 x $535 call exp. 5/3/2024 (21 DTE); buy to close 1 x $550 call exp. 5/3/2024 (21 DTE)"
4/12/2024,2:45:00 PM CDT,259,2.55,debit,"buy to open 1 x $527 call exp. 5/24/2024 (42 DTE); sell to open 1 x $537 call exp. 5/24/2024 (42 DTE)"
5/3/2024,2:45:00 PM CDT,259,0.96,credit,"sell to close 1 x $527 call exp. 5/24/2024 (21 DTE); buy to close 1 x $537 call exp. 5/24/2024 (21 DTE)"
5/3/2024,2:45:00 PM CDT,260,2.5,debit,"buy to open 1 x $525 call exp. 6/14/2024 (42 DTE); sell to open 1 x $535 call exp. 6/14/2024 (42 DTE)"
5/10/2024,2:45:00 PM CDT,260,3.92,credit,"sell to close 1 x $525 call exp. 6/14/2024 (35 DTE); buy to close 1 x $535 call exp. 6/14/2024 (35 DTE)"
5/10/2024,2:45:00 PM CDT,261,2.27,debit,"buy to open 1 x $533 call exp. 6/21/2024 (42 DTE); sell to open 1 x $542 call exp. 6/21/2024 (42 DTE)"
5/15/2024,2:45:00 PM CDT,261,3.64,credit,"sell to close 1 x $533 call exp. 6/21/2024 (37 DTE); buy to close 1 x $542 call exp. 6/21/2024 (37 DTE)"
5/15/2024,2:45:00 PM CDT,262,2.04,debit,"buy to open 1 x $542 call exp. 6/28/2024 (44 DTE); sell to open 1 x $551 call exp. 6/28/2024 (44 DTE)"
6/7/2024,2:45:00 PM CDT,262,1.67,credit,"sell to close 1 x $542 call exp. 6/28/2024 (21 DTE); buy to close 1 x $551 call exp. 6/28/2024 (21 DTE)"
6/7/2024,2:45:00 PM CDT,263,2.07,debit,"buy to open 1 x $546 call exp. 7/19/2024 (42 DTE); sell to open 1 x $555 call exp. 7/19/2024 (42 DTE)"
6/13/2024,2:45:00 PM CDT,263,3.37,credit,"sell to close 1 x $546 call exp. 7/19/2024 (36 DTE); buy to close 1 x $555 call exp. 7/19/2024 (36 DTE)"
6/13/2024,2:45:00 PM CDT,264,2.4,debit,"buy to open 1 x $554 call exp. 7/26/2024 (43 DTE); sell to open 1 x $565 call exp. 7/26/2024 (43 DTE)"
7/5/2024,2:45:00 PM CDT,264,4.88,credit,"sell to close 1 x $554 call exp. 7/26/2024 (21 DTE); buy to close 1 x $565 call exp. 7/26/2024 (21 DTE)"
7/5/2024,2:45:00 PM CDT,265,2.54,debit,"buy to open 1 x $568 call exp. 8/16/2024 (42 DTE); sell to open 1 x $580 call exp. 8/16/2024 (42 DTE)"
7/16/2024,2:45:00 PM CDT,265,4.49,credit,"sell to close 1 x $568 call exp. 8/16/2024 (31 DTE); buy to close 1 x $580 call exp. 8/16/2024 (31 DTE)"
7/16/2024,2:45:00 PM CDT,266,2.3,debit,"buy to open 1 x $580 call exp. 8/30/2024 (45 DTE); sell to open 1 x $590 call exp. 8/30/2024 (45 DTE)"
8/9/2024,2:45:00 PM CDT,266,0.01,credit,"sell to close 1 x $580 call exp. 8/30/2024 (21 DTE); buy to close 1 x $590 call exp. 8/30/2024 (21 DTE)"
8/9/2024,2:45:00 PM CDT,267,3.28,debit,"buy to open 1 x $550 call exp. 9/20/2024 (42 DTE); sell to open 1 x $562 call exp. 9/20/2024 (42 DTE)"
8/15/2024,2:45:00 PM CDT,267,6.77,credit,"sell to close 1 x $550 call exp. 9/20/2024 (36 DTE); buy to close 1 x $562 call exp. 9/20/2024 (36 DTE)"
8/15/2024,2:45:00 PM CDT,268,2.64,debit,"buy to open 1 x $567 call exp. 9/30/2024 (46 DTE); sell to open 1 x $578 call exp. 9/30/2024 (46 DTE)"
8/21/2024,2:45:00 PM CDT,268,4.03,credit,"sell to close 1 x $567 call exp. 9/30/2024 (40 DTE); buy to close 1 x $578 call exp. 9/30/2024 (40 DTE)"
8/21/2024,2:45:00 PM CDT,269,2.61,debit,"buy to open 1 x $573 call exp. 9/30/2024 (40 DTE); sell to open 1 x $584 call exp. 9/30/2024 (40 DTE)"
9/9/2024,2:45:00 PM CDT,269,0.17,credit,"sell to close 1 x $573 call exp. 9/30/2024 (21 DTE); buy to close 1 x $584 call exp. 9/30/2024 (21 DTE)"
9/9/2024,2:45:00 PM CDT,270,3.19,debit,"buy to open 1 x $563 call exp. 10/25/2024 (46 DTE); sell to open 1 x $575 call exp. 10/25/2024 (46 DTE)"
9/12/2024,2:45:00 PM CDT,270,5.39,credit,"sell to close 1 x $563 call exp. 10/25/2024 (43 DTE); buy to close 1 x $575 call exp. 10/25/2024 (43 DTE)"
9/12/2024,2:45:00 PM CDT,271,3.45,debit,"buy to open 1 x $572 call exp. 10/25/2024 (43 DTE); sell to open 1 x $585 call exp. 10/25/2024 (43 DTE)"
9/19/2024,2:45:00 PM CDT,271,5.87,credit,"sell to close 1 x $572 call exp. 10/25/2024 (36 DTE); buy to close 1 x $585 call exp. 10/25/2024 (36 DTE)"
9/19/2024,2:45:00 PM CDT,272,3.2,debit,"buy to open 1 x $585 call exp. 11/1/2024 (43 DTE); sell to open 1 x $600 call exp. 11/1/2024 (43 DTE)"
10/11/2024,2:45:00 PM CDT,272,4.4,credit,"sell to close 1 x $585 call exp. 11/1/2024 (21 DTE); buy to close 1 x $600 call exp. 11/1/2024 (21 DTE)"
10/11/2024,2:45:00 PM CDT,273,2.35,debit,"buy to open 1 x $600 call exp. 11/22/2024 (42 DTE); sell to open 1 x $610 call exp. 11/22/2024 (42 DTE)"
11/1/2024,2:45:00 PM CDT,273,0.65,credit,"sell to close 1 x $600 call exp. 11/22/2024 (21 DTE); buy to close 1 x $610 call exp. 11/22/2024 (21 DTE)"
11/1/2024,2:45:00 PM CDT,274,3.92,debit,"buy to open 1 x $590 call exp. 12/13/2024 (42 DTE); sell to open 1 x $605 call exp. 12/13/2024 (42 DTE)"
11/6/2024,2:45:00 PM CST,274,7.7,credit,"sell to close 1 x $590 call exp. 12/13/2024 (37 DTE); buy to close 1 x $605 call exp. 12/13/2024 (37 DTE)"
11/6/2024,2:45:00 PM CST,275,2.96,debit,"buy to open 1 x $607 call exp. 12/20/2024 (44 DTE); sell to open 1 x $620 call exp. 12/20/2024 (44 DTE)"
11/29/2024,2:45:00 PM CST,275,3.77,credit,"sell to close 1 x $607 call exp. 12/20/2024 (21 DTE); buy to close 1 x $620 call exp. 12/20/2024 (21 DTE)"
11/29/2024,2:45:00 PM CST,276,2.13,debit,"buy to open 1 x $616 call exp. 1/10/2025 (42 DTE); sell to open 1 x $625 call exp. 1/10/2025 (42 DTE)"
12/20/2024,2:45:00 PM CST,276,0.35,credit,"sell to close 1 x $616 call exp. 1/10/2025 (21 DTE); buy to close 1 x $625 call exp. 1/10/2025 (21 DTE)"
12/20/2024,2:45:00 PM CST,277,2.93,debit,"buy to open 1 x $610 call exp. 1/31/2025 (42 DTE); sell to open 1 x $622 call exp. 1/31/2025 (42 DTE)"
1/10/2025,2:45:00 PM CST,277,0.34,credit,"sell to close 1 x $610 call exp. 1/31/2025 (21 DTE); buy to close 1 x $622 call exp. 1/31/2025 (21 DTE)"
1/10/2025,2:45:00 PM CST,278,3.43,debit,"buy to open 1 x $598 call exp. 2/21/2025 (42 DTE); sell to open 1 x $612 call exp. 2/21/2025 (42 DTE)"
1/15/2025,2:45:00 PM CST,278,5.83,credit,"sell to close 1 x $598 call exp. 2/21/2025 (37 DTE); buy to close 1 x $612 call exp. 2/21/2025 (37 DTE)"
1/15/2025,2:45:00 PM CST,279,2.91,debit,"buy to open 1 x $610 call exp. 2/28/2025 (44 DTE); sell to open 1 x $622 call exp. 2/28/2025 (44 DTE)"
1/22/2025,2:45:00 PM CST,279,5.32,credit,"sell to close 1 x $610 call exp. 2/28/2025 (37 DTE); buy to close 1 x $622 call exp. 2/28/2025 (37 DTE)"
1/22/2025,2:45:00 PM CST,280,2.58,debit,"buy to open 1 x $621 call exp. 2/28/2025 (37 DTE); sell to open 1 x $632 call exp. 2/28/2025 (37 DTE)"
2/7/2025,2:45:00 PM CST,280,0.63,credit,"sell to close 1 x $621 call exp. 2/28/2025 (21 DTE); buy to close 1 x $632 call exp. 2/28/2025 (21 DTE)"
2/7/2025,2:45:00 PM CST,281,2.16,debit,"buy to open 1 x $617 call exp. 3/21/2025 (42 DTE); sell to open 1 x $625 call exp. 3/21/2025 (42 DTE)"
2/19/2025,2:45:00 PM CST,281,3.43,credit,"sell to close 1 x $617 call exp. 3/21/2025 (30 DTE); buy to close 1 x $625 call exp. 3/21/2025 (30 DTE)"
2/19/2025,2:45:00 PM CST,282,2.39,debit,"buy to open 1 x $626 call exp. 4/4/2025 (44 DTE); sell to open 1 x $635 call exp. 4/4/2025 (44 DTE)"
3/14/2025,2:45:00 PM CDT,282,0.01,debit,"sell to close 1 x $626 call exp. 4/4/2025 (21 DTE); buy to close 1 x $635 call exp. 4/4/2025 (21 DTE)"
3/14/2025,2:45:00 PM CDT,283,4.02,debit,"buy to open 1 x $581 call exp. 4/30/2025 (47 DTE); sell to open 1 x $596 call exp. 4/30/2025 (47 DTE)"
4/9/2025,2:45:00 PM CDT,283,0.68,credit,"sell to close 1 x $581 call exp. 4/30/2025 (21 DTE); buy to close 1 x $596 call exp. 4/30/2025 (21 DTE)"
4/9/2025,2:45:00 PM CDT,284,4.54,debit,"buy to open 1 x $567.5 call exp. 5/23/2025 (44 DTE); sell to open 1 x $585 call exp. 5/23/2025 (44 DTE)"
5/2/2025,2:45:00 PM CDT,284,7.8,credit,"sell to close 1 x $567.5 call exp. 5/23/2025 (21 DTE); buy to close 1 x $585 call exp. 5/23/2025 (21 DTE)"
5/2/2025,2:45:00 PM CDT,285,3.21,debit,"buy to open 1 x $588 call exp. 6/13/2025 (42 DTE); sell to open 1 x $600 call exp. 6/13/2025 (42 DTE)"
5/13/2025,2:45:00 PM CDT,285,6.13,credit,"sell to close 1 x $588 call exp. 6/13/2025 (31 DTE); buy to close 1 x $600 call exp. 6/13/2025 (31 DTE)"
5/13/2025,2:45:00 PM CDT,286,3.37,debit,"buy to open 1 x $605 call exp. 6/27/2025 (45 DTE); sell to open 1 x $620 call exp. 6/27/2025 (45 DTE)"
6/6/2025,2:45:00 PM CDT,286,3.89,credit,"sell to close 1 x $605 call exp. 6/27/2025 (21 DTE); buy to close 1 x $620 call exp. 6/27/2025 (21 DTE)"
6/6/2025,2:45:00 PM CDT,287,3.07,debit,"buy to open 1 x $616 call exp. 7/18/2025 (42 DTE); sell to open 1 x $630 call exp. 7/18/2025 (42 DTE)"
6/26/2025,2:45:00 PM CDT,287,4.77,credit,"sell to close 1 x $616 call exp. 7/18/2025 (22 DTE); buy to close 1 x $630 call exp. 7/18/2025 (22 DTE)"
6/27/2025,2:45:00 PM CDT,288,3.58,debit,"buy to open 1 x $630 call exp. 8/8/2025 (42 DTE); sell to open 1 x $645 call exp. 8/8/2025 (42 DTE)"
7/3/2025,2:45:00 PM CDT,288,6.24,credit,"sell to close 1 x $630 call exp. 8/8/2025 (36 DTE); buy to close 1 x $645 call exp. 8/8/2025 (36 DTE)"
7/8/2025,2:45:00 PM CDT,289,3.39,debit,"buy to open 1 x $640 call exp. 8/22/2025 (45 DTE); sell to open 1 x $655 call exp. 8/22/2025 (45 DTE)"
7/24/2025,2:45:00 PM CDT,289,5.28,credit,"sell to close 1 x $640 call exp. 8/22/2025 (29 DTE); buy to close 1 x $655 call exp. 8/22/2025 (29 DTE)"
7/25/2025,2:45:00 PM CDT,290,2.3,debit,"buy to open 1 x $655 call exp. 9/5/2025 (42 DTE); sell to open 1 x $665 call exp. 9/5/2025 (42 DTE)"
8/15/2025,2:45:00 PM CDT,290,1.98,credit,"sell to close 1 x $655 call exp. 9/5/2025 (21 DTE); buy to close 1 x $665 call exp. 9/5/2025 (21 DTE)"
8/15/2025,2:45:00 PM CDT,291,2.69,debit,"buy to open 1 x $659 call exp. 9/30/2025 (46 DTE); sell to open 1 x $670 call exp. 9/30/2025 (46 DTE)"
9/9/2025,2:45:00 PM CDT,291,1.98,credit,"sell to close 1 x $659 call exp. 9/30/2025 (21 DTE); buy to close 1 x $670 call exp. 9/30/2025 (21 DTE)"
9/9/2025,2:45:00 PM CDT,292,3.21,debit,"buy to open 1 x $664 call exp. 10/24/2025 (45 DTE); sell to open 1 x $676 call exp. 10/24/2025 (45 DTE)"
9/15/2025,2:45:00 PM CDT,292,5.15,credit,"sell to close 1 x $664 call exp. 10/24/2025 (39 DTE); buy to close 1 x $676 call exp. 10/24/2025 (39 DTE)"
9/15/2025,2:45:00 PM CDT,293,3.4,debit,"buy to open 1 x $676 call exp. 10/31/2025 (46 DTE); sell to open 1 x $690 call exp. 10/31/2025 (46 DTE)"
10/2/2025,2:45:00 PM CDT,293,5.18,credit,"sell to close 1 x $676 call exp. 10/31/2025 (29 DTE); buy to close 1 x $690 call exp. 10/31/2025 (29 DTE)"
10/3/2025,2:45:00 PM CDT,294,3.07,debit,"buy to open 1 x $688 call exp. 11/14/2025 (42 DTE); sell to open 1 x $700 call exp. 11/14/2025 (42 DTE)"
10/24/2025,2:45:00 PM CDT,294,3.02,credit,"sell to close 1 x $688 call exp. 11/14/2025 (21 DTE); buy to close 1 x $700 call exp. 11/14/2025 (21 DTE)"
10/24/2025,2:45:00 PM CDT,295,3.38,debit,"buy to open 1 x $696 call exp. 12/5/2025 (42 DTE); sell to open 1 x $710 call exp. 12/5/2025 (42 DTE)"
10/28/2025,2:45:00 PM CDT,295,5.3,credit,"sell to close 1 x $696 call exp. 12/5/2025 (38 DTE); buy to close 1 x $710 call exp. 12/5/2025 (38 DTE)"
10/28/2025,2:45:00 PM CDT,296,3.58,debit,"buy to open 1 x $710 call exp. 12/19/2025 (52 DTE); sell to open 1 x $725 call exp. 12/19/2025 (52 DTE)"
11/28/2025,2:45:00 PM CST,296,0.53,credit,"sell to close 1 x $710 call exp. 12/19/2025 (21 DTE); buy to close 1 x $725 call exp. 12/19/2025 (21 DTE)"
11/28/2025,2:45:00 PM CST,297,3.75,debit,"buy to open 1 x $699 call exp. 1/9/2026 (42 DTE); sell to open 1 x $715 call exp. 1/9/2026 (42 DTE)"
12/19/2025,2:45:00 PM CST,297,0.91,credit,"sell to close 1 x $699 call exp. 1/9/2026 (21 DTE); buy to close 1 x $715 call exp. 1/9/2026 (21 DTE)"
12/19/2025,2:45:00 PM CST,298,3.05,debit,"buy to open 1 x $698 call exp. 1/30/2026 (42 DTE); sell to open 1 x $711 call exp. 1/30/2026 (42 DTE)"
12/24/2025,2:45:00 PM CST,298,4.81,credit,"sell to close 1 x $698 call exp. 1/30/2026 (37 DTE); buy to close 1 x $711 call exp. 1/30/2026 (37 DTE)"
12/26/2025,2:45:00 PM CST,299,2.78,debit,"buy to open 1 x $708 call exp. 2/6/2026 (42 DTE); sell to open 1 x $720 call exp. 2/6/2026 (42 DTE)"
1/16/2026,2:45:00 PM CST,299,1.52,credit,"sell to close 1 x $708 call exp. 2/6/2026 (21 DTE); buy to close 1 x $720 call exp. 2/6/2026 (21 DTE)"
1/16/2026,2:45:00 PM CST,300,3.04,debit,"buy to open 1 x $710 call exp. 2/27/2026 (42 DTE); sell to open 1 x $722 call exp. 2/27/2026 (42 DTE)"
2/6/2026,2:45:00 PM CST,300,1.36,credit,"sell to close 1 x $710 call exp. 2/27/2026 (21 DTE); buy to close 1 x $722 call exp. 2/27/2026 (21 DTE)"
2/6/2026,2:45:00 PM CST,301,3.06,debit,"buy to open 1 x $710 call exp. 3/20/2026 (42 DTE); sell to open 1 x $721 call exp. 3/20/2026 (42 DTE)"
2/26/2026,2:45:00 PM CST,301,1.08,credit,"sell to close 1 x $710 call exp. 3/20/2026 (22 DTE); buy to close 1 x $721 call exp. 3/20/2026 (22 DTE)"
2/27/2026,2:45:00 PM CST,302,3.73,debit,"buy to open 1 x $703 call exp. 4/10/2026 (42 DTE); sell to open 1 x $715 call exp. 4/10/2026 (42 DTE)"
3/20/2026,2:45:00 PM CDT,302,0.08,credit,"sell to close 1 x $703 call exp. 4/10/2026 (21 DTE); buy to close 1 x $715 call exp. 4/10/2026 (21 DTE)"
3/20/2026,2:45:00 PM CDT,303,5.17,debit,"buy to open 1 x $674 call exp. 5/1/2026 (42 DTE); sell to open 1 x $691 call exp. 5/1/2026 (42 DTE)"
4/8/2026,2:45:00 PM CDT,303,8.99,credit,"sell to close 1 x $674 call exp. 5/1/2026 (23 DTE); buy to close 1 x $691 call exp. 5/1/2026 (23 DTE)"
4/8/2026,2:45:00 PM CDT,304,2.63,debit,"buy to open 1 x $700 call exp. 5/22/2026 (44 DTE); sell to open 1 x $710 call exp. 5/22/2026 (44 DTE)"
4/14/2026,2:45:00 PM CDT,304,4.85,credit,"sell to close 1 x $700 call exp. 5/22/2026 (38 DTE); buy to close 1 x $710 call exp. 5/22/2026 (38 DTE)"
4/14/2026,2:45:00 PM CDT,305,3.65,debit,"buy to open 1 x $715 call exp. 5/29/2026 (45 DTE); sell to open 1 x $730 call exp. 5/29/2026 (45 DTE)"
4/17/2026,2:45:00 PM CDT,305,6.8,credit,"sell to close 1 x $715 call exp. 5/29/2026 (42 DTE); buy to close 1 x $730 call exp. 5/29/2026 (42 DTE)"
4/17/2026,2:45:00 PM CDT,306,3.35,debit,"buy to open 1 x $731 call exp. 5/29/2026 (42 DTE); sell to open 1 x $745 call exp. 5/29/2026 (42 DTE)"
5/5/2026,2:45:00 PM CDT,306,5.46,credit,"sell to close 1 x $731 call exp. 5/29/2026 (24 DTE); buy to close 1 x $745 call exp. 5/29/2026 (24 DTE)"
5/5/2026,2:45:00 PM CDT,307,3.67,debit,"buy to open 1 x $746 call exp. 6/18/2026 (44 DTE); sell to open 1 x $760 call exp. 6/18/2026 (44 DTE)"
