Date,Time,Trade No.,Price,Effect,Legs
3/24/2023,2:45:00 PM CDT,230,3.87,credit,"sell to open 1 x $383 put exp. 5/5/2023 (42 DTE); buy to open 1 x $360 put exp. 5/5/2023 (42 DTE)"
3/31/2023,2:45:00 PM CDT,230,1.55,debit,"buy to close 1 x $383 put exp. 5/5/2023 (35 DTE); sell to close 1 x $360 put exp. 5/5/2023 (35 DTE)"
3/31/2023,2:45:00 PM CDT,231,3.13,credit,"sell to open 1 x $397.5 put exp. 5/12/2023 (42 DTE); buy to open 1 x $379 put exp. 5/12/2023 (42 DTE)"
4/17/2023,2:45:00 PM CDT,231,1.42,debit,"buy to close 1 x $397.5 put exp. 5/12/2023 (25 DTE); sell to close 1 x $379 put exp. 5/12/2023 (25 DTE)"
4/17/2023,2:45:00 PM CDT,232,2.77,credit,"sell to open 1 x $404 put exp. 6/2/2023 (46 DTE); buy to open 1 x $386 put exp. 6/2/2023 (46 DTE)"
5/12/2023,2:45:00 PM CDT,232,2.11,debit,"buy to close 1 x $404 put exp. 6/2/2023 (21 DTE); sell to close 1 x $386 put exp. 6/2/2023 (21 DTE)"
5/12/2023,2:45:00 PM CDT,233,2.81,credit,"sell to open 1 x $400 put exp. 6/23/2023 (42 DTE); buy to open 1 x $380 put exp. 6/23/2023 (42 DTE)"
5/26/2023,2:45:00 PM CDT,233,1.33,debit,"buy to close 1 x $400 put exp. 6/23/2023 (28 DTE); sell to close 1 x $380 put exp. 6/23/2023 (28 DTE)"
5/26/2023,2:45:00 PM CDT,234,2.56,credit,"sell to open 1 x $409 put exp. 7/7/2023 (42 DTE); buy to open 1 x $389 put exp. 7/7/2023 (42 DTE)"
6/2/2023,2:45:00 PM CDT,234,1.13,debit,"buy to close 1 x $409 put exp. 7/7/2023 (35 DTE); sell to close 1 x $389 put exp. 7/7/2023 (35 DTE)"
6/2/2023,2:45:00 PM CDT,235,2.25,credit,"sell to open 1 x $419 put exp. 7/14/2023 (42 DTE); buy to open 1 x $402 put exp. 7/14/2023 (42 DTE)"
6/13/2023,2:45:00 PM CDT,235,1,debit,"buy to close 1 x $419 put exp. 7/14/2023 (31 DTE); sell to close 1 x $402 put exp. 7/14/2023 (31 DTE)"
6/13/2023,2:45:00 PM CDT,236,2.01,credit,"sell to open 1 x $427 put exp. 7/28/2023 (45 DTE); buy to open 1 x $413 put exp. 7/28/2023 (45 DTE)"
6/30/2023,2:45:00 PM CDT,236,0.68,debit,"buy to close 1 x $427 put exp. 7/28/2023 (28 DTE); sell to close 1 x $413 put exp. 7/28/2023 (28 DTE)"
6/30/2023,2:45:00 PM CDT,237,2.03,credit,"sell to open 1 x $437 put exp. 8/11/2023 (42 DTE); buy to open 1 x $422 put exp. 8/11/2023 (42 DTE)"
7/17/2023,2:45:00 PM CDT,237,0.85,debit,"buy to close 1 x $437 put exp. 8/11/2023 (25 DTE); sell to close 1 x $422 put exp. 8/11/2023 (25 DTE)"
7/17/2023,2:45:00 PM CDT,238,2.28,credit,"sell to open 1 x $444 put exp. 9/1/2023 (46 DTE); buy to open 1 x $428 put exp. 9/1/2023 (46 DTE)"
8/11/2023,2:45:00 PM CDT,238,3.17,debit,"buy to close 1 x $444 put exp. 9/1/2023 (21 DTE); sell to close 1 x $428 put exp. 9/1/2023 (21 DTE)"
8/11/2023,2:45:00 PM CDT,239,2.3,credit,"sell to open 1 x $435 put exp. 9/22/2023 (42 DTE); buy to open 1 x $419 put exp. 9/22/2023 (42 DTE)"
8/30/2023,2:45:00 PM CDT,239,0.95,debit,"buy to close 1 x $435 put exp. 9/22/2023 (23 DTE); sell to close 1 x $419 put exp. 9/22/2023 (23 DTE)"
8/30/2023,2:45:00 PM CDT,240,2.31,credit,"sell to open 1 x $441 put exp. 10/20/2023 (51 DTE); buy to open 1 x $426 put exp. 10/20/2023 (51 DTE)"
9/29/2023,2:45:00 PM CDT,240,8.87,debit,"buy to close 1 x $441 put exp. 10/20/2023 (21 DTE); sell to close 1 x $426 put exp. 10/20/2023 (21 DTE)"
9/29/2023,2:45:00 PM CDT,241,2.44,credit,"sell to open 1 x $418 put exp. 11/10/2023 (42 DTE); buy to open 1 x $405 put exp. 11/10/2023 (42 DTE)"
10/11/2023,2:45:00 PM CDT,241,1.07,debit,"buy to close 1 x $418 put exp. 11/10/2023 (30 DTE); sell to close 1 x $405 put exp. 11/10/2023 (30 DTE)"
10/11/2023,2:45:00 PM CDT,242,2.65,credit,"sell to open 1 x $428 put exp. 11/24/2023 (44 DTE); buy to open 1 x $412 put exp. 11/24/2023 (44 DTE)"
11/3/2023,2:45:00 PM CDT,242,1.8,debit,"buy to close 1 x $428 put exp. 11/24/2023 (21 DTE); sell to close 1 x $412 put exp. 11/24/2023 (21 DTE)"
11/3/2023,2:45:00 PM CDT,243,2.59,credit,"sell to open 1 x $426 put exp. 12/15/2023 (42 DTE); buy to open 1 x $409 put exp. 12/15/2023 (42 DTE)"
11/14/2023,2:45:00 PM CST,243,0.69,debit,"buy to close 1 x $426 put exp. 12/15/2023 (31 DTE); sell to close 1 x $409 put exp. 12/15/2023 (31 DTE)"
11/14/2023,2:45:00 PM CST,244,2.02,credit,"sell to open 1 x $440 put exp. 12/29/2023 (45 DTE); buy to open 1 x $427 put exp. 12/29/2023 (45 DTE)"
11/27/2023,2:45:00 PM CST,244,0.94,debit,"buy to close 1 x $440 put exp. 12/29/2023 (32 DTE); sell to close 1 x $427 put exp. 12/29/2023 (32 DTE)"
11/27/2023,2:45:00 PM CST,245,1.68,credit,"sell to open 1 x $447 put exp. 1/5/2024 (39 DTE); buy to open 1 x $436 put exp. 1/5/2024 (39 DTE)"
12/11/2023,2:45:00 PM CST,245,0.75,debit,"buy to close 1 x $447 put exp. 1/5/2024 (25 DTE); sell to close 1 x $436 put exp. 1/5/2024 (25 DTE)"
12/11/2023,2:45:00 PM CST,246,1.97,credit,"sell to open 1 x $453 put exp. 1/26/2024 (46 DTE); buy to open 1 x $441 put exp. 1/26/2024 (46 DTE)"
12/14/2023,2:45:00 PM CST,246,0.87,debit,"buy to close 1 x $453 put exp. 1/26/2024 (43 DTE); sell to close 1 x $441 put exp. 1/26/2024 (43 DTE)"
12/14/2023,2:45:00 PM CST,247,2.09,credit,"sell to open 1 x $463 put exp. 1/26/2024 (43 DTE); buy to open 1 x $448 put exp. 1/26/2024 (43 DTE)"
12/28/2023,2:45:00 PM CST,247,0.96,debit,"buy to close 1 x $463 put exp. 1/26/2024 (29 DTE); sell to close 1 x $448 put exp. 1/26/2024 (29 DTE)"
12/28/2023,2:45:00 PM CST,248,2.25,credit,"sell to open 1 x $470 put exp. 2/9/2024 (43 DTE); buy to open 1 x $455 put exp. 2/9/2024 (43 DTE)"
1/19/2024,2:45:00 PM CST,248,1.01,debit,"buy to close 1 x $470 put exp. 2/9/2024 (21 DTE); sell to close 1 x $455 put exp. 2/9/2024 (21 DTE)"
1/19/2024,2:45:00 PM CST,249,2.31,credit,"sell to open 1 x $475 put exp. 3/1/2024 (42 DTE); buy to open 1 x $459 put exp. 3/1/2024 (42 DTE)"
1/29/2024,2:45:00 PM CST,249,1.08,debit,"buy to close 1 x $475 put exp. 3/1/2024 (32 DTE); sell to close 1 x $459 put exp. 3/1/2024 (32 DTE)"
1/29/2024,2:45:00 PM CST,250,2.74,credit,"sell to open 1 x $483 put exp. 3/15/2024 (46 DTE); buy to open 1 x $464 put exp. 3/15/2024 (46 DTE)"
2/9/2024,2:45:00 PM CST,250,1.14,debit,"buy to close 1 x $483 put exp. 3/15/2024 (35 DTE); sell to close 1 x $464 put exp. 3/15/2024 (35 DTE)"
2/9/2024,2:45:00 PM CST,251,2.31,credit,"sell to open 1 x $492 put exp. 3/28/2024 (48 DTE); buy to open 1 x $477 put exp. 3/28/2024 (48 DTE)"
2/29/2024,2:45:00 PM CST,251,0.99,debit,"buy to close 1 x $492 put exp. 3/28/2024 (28 DTE); sell to close 1 x $477 put exp. 3/28/2024 (28 DTE)"
2/29/2024,2:45:00 PM CST,252,2.36,credit,"sell to open 1 x $500 put exp. 4/12/2024 (43 DTE); buy to open 1 x $485 put exp. 4/12/2024 (43 DTE)"
3/19/2024,2:45:00 PM CDT,252,1.06,debit,"buy to close 1 x $500 put exp. 4/12/2024 (24 DTE); sell to close 1 x $485 put exp. 4/12/2024 (24 DTE)"
3/19/2024,2:45:00 PM CDT,253,2.75,credit,"sell to open 1 x $508 put exp. 4/30/2024 (42 DTE); buy to open 1 x $491 put exp. 4/30/2024 (42 DTE)"
3/27/2024,2:45:00 PM CDT,253,1.26,debit,"buy to close 1 x $508 put exp. 4/30/2024 (34 DTE); sell to close 1 x $491 put exp. 4/30/2024 (34 DTE)"
3/27/2024,2:45:00 PM CDT,254,2.9,credit,"sell to open 1 x $515 put exp. 5/17/2024 (51 DTE); buy to open 1 x $497 put exp. 5/17/2024 (51 DTE)"
4/26/2024,2:45:00 PM CDT,254,6.52,debit,"buy to close 1 x $515 put exp. 5/17/2024 (21 DTE); sell to close 1 x $497 put exp. 5/17/2024 (21 DTE)"
4/26/2024,2:45:00 PM CDT,255,3.02,credit,"sell to open 1 x $500 put exp. 6/7/2024 (42 DTE); buy to open 1 x $481 put exp. 6/7/2024 (42 DTE)"
5/7/2024,2:45:00 PM CDT,255,1.27,debit,"buy to close 1 x $500 put exp. 6/7/2024 (31 DTE); sell to close 1 x $481 put exp. 6/7/2024 (31 DTE)"
5/7/2024,2:45:00 PM CDT,256,2.84,credit,"sell to open 1 x $508 put exp. 6/21/2024 (45 DTE); buy to open 1 x $490 put exp. 6/21/2024 (45 DTE)"
5/15/2024,2:45:00 PM CDT,256,0.95,debit,"buy to close 1 x $508 put exp. 6/21/2024 (37 DTE); sell to close 1 x $490 put exp. 6/21/2024 (37 DTE)"
5/15/2024,2:45:00 PM CDT,257,2.29,credit,"sell to open 1 x $521 put exp. 6/28/2024 (44 DTE); buy to open 1 x $507 put exp. 6/28/2024 (44 DTE)"
6/7/2024,2:45:00 PM CDT,257,1.22,debit,"buy to close 1 x $521 put exp. 6/28/2024 (21 DTE); sell to close 1 x $507 put exp. 6/28/2024 (21 DTE)"
6/7/2024,2:45:00 PM CDT,258,2.19,credit,"sell to open 1 x $525 put exp. 7/19/2024 (42 DTE); buy to open 1 x $512 put exp. 7/19/2024 (42 DTE)"
6/13/2024,2:45:00 PM CDT,258,0.96,debit,"buy to close 1 x $525 put exp. 7/19/2024 (36 DTE); sell to close 1 x $512 put exp. 7/19/2024 (36 DTE)"
6/13/2024,2:45:00 PM CDT,259,2.31,credit,"sell to open 1 x $534 put exp. 7/26/2024 (43 DTE); buy to open 1 x $518 put exp. 7/26/2024 (43 DTE)"
7/2/2024,2:45:00 PM CDT,259,0.95,debit,"buy to close 1 x $534 put exp. 7/26/2024 (24 DTE); sell to close 1 x $518 put exp. 7/26/2024 (24 DTE)"
7/2/2024,2:45:00 PM CDT,260,2.6,credit,"sell to open 1 x $542 put exp. 8/16/2024 (45 DTE); buy to open 1 x $526 put exp. 8/16/2024 (45 DTE)"
7/10/2024,2:45:00 PM CDT,260,1.19,debit,"buy to close 1 x $542 put exp. 8/16/2024 (37 DTE); sell to close 1 x $526 put exp. 8/16/2024 (37 DTE)"
7/10/2024,2:45:00 PM CDT,261,2.49,credit,"sell to open 1 x $553 put exp. 8/23/2024 (44 DTE); buy to open 1 x $537.5 put exp. 8/23/2024 (44 DTE)"
8/2/2024,2:45:00 PM CDT,261,10.23,debit,"buy to close 1 x $553 put exp. 8/23/2024 (21 DTE); sell to close 1 x $537.5 put exp. 8/23/2024 (21 DTE)"
8/2/2024,2:45:00 PM CDT,262,4.25,credit,"sell to open 1 x $515 put exp. 9/13/2024 (42 DTE); buy to open 1 x $485 put exp. 9/13/2024 (42 DTE)"
8/13/2024,2:45:00 PM CDT,262,1.91,debit,"buy to close 1 x $515 put exp. 9/13/2024 (31 DTE); sell to close 1 x $485 put exp. 9/13/2024 (31 DTE)"
8/13/2024,2:45:00 PM CDT,263,4,credit,"sell to open 1 x $528 put exp. 9/27/2024 (45 DTE); buy to open 1 x $500 put exp. 9/27/2024 (45 DTE)"
8/15/2024,2:45:00 PM CDT,263,1.9,debit,"buy to close 1 x $528 put exp. 9/27/2024 (43 DTE); sell to close 1 x $500 put exp. 9/27/2024 (43 DTE)"
8/15/2024,2:45:00 PM CDT,264,2.98,credit,"sell to open 1 x $542 put exp. 9/30/2024 (46 DTE); buy to open 1 x $522 put exp. 9/30/2024 (46 DTE)"
9/9/2024,2:45:00 PM CDT,264,4.54,debit,"buy to close 1 x $542 put exp. 9/30/2024 (21 DTE); sell to close 1 x $522 put exp. 9/30/2024 (21 DTE)"
9/9/2024,2:45:00 PM CDT,265,3.91,credit,"sell to open 1 x $530 put exp. 10/25/2024 (46 DTE); buy to open 1 x $505 put exp. 10/25/2024 (46 DTE)"
9/13/2024,2:45:00 PM CDT,265,1.64,debit,"buy to close 1 x $530 put exp. 10/25/2024 (42 DTE); sell to close 1 x $505 put exp. 10/25/2024 (42 DTE)"
9/13/2024,2:45:00 PM CDT,266,3.03,credit,"sell to open 1 x $548 put exp. 10/31/2024 (48 DTE); buy to open 1 x $528 put exp. 10/31/2024 (48 DTE)"
9/24/2024,2:45:00 PM CDT,266,1.45,debit,"buy to close 1 x $548 put exp. 10/31/2024 (37 DTE); sell to close 1 x $528 put exp. 10/31/2024 (37 DTE)"
9/24/2024,2:45:00 PM CDT,267,3.94,credit,"sell to open 1 x $559 put exp. 11/15/2024 (52 DTE); buy to open 1 x $532 put exp. 11/15/2024 (52 DTE)"
10/18/2024,2:45:00 PM CDT,267,1.75,debit,"buy to close 1 x $559 put exp. 11/15/2024 (28 DTE); sell to close 1 x $532 put exp. 11/15/2024 (28 DTE)"
10/18/2024,2:45:00 PM CDT,268,3.04,credit,"sell to open 1 x $572 put exp. 11/29/2024 (42 DTE); buy to open 1 x $552 put exp. 11/29/2024 (42 DTE)"
11/6/2024,2:45:00 PM CST,268,1.39,debit,"buy to close 1 x $572 put exp. 11/29/2024 (23 DTE); sell to close 1 x $552 put exp. 11/29/2024 (23 DTE)"
11/6/2024,2:45:00 PM CST,269,3.01,credit,"sell to open 1 x $579 put exp. 12/20/2024 (44 DTE); buy to open 1 x $558 put exp. 12/20/2024 (44 DTE)"
11/26/2024,2:45:00 PM CST,269,1.03,debit,"buy to close 1 x $579 put exp. 12/20/2024 (24 DTE); sell to close 1 x $558 put exp. 12/20/2024 (24 DTE)"
11/26/2024,2:45:00 PM CST,270,2.7,credit,"sell to open 1 x $589 put exp. 1/17/2025 (52 DTE); buy to open 1 x $569 put exp. 1/17/2025 (52 DTE)"
12/27/2024,2:45:00 PM CST,270,3.65,debit,"buy to close 1 x $589 put exp. 1/17/2025 (21 DTE); sell to close 1 x $569 put exp. 1/17/2025 (21 DTE)"
12/27/2024,2:45:00 PM CST,271,2.97,credit,"sell to open 1 x $580 put exp. 2/7/2025 (42 DTE); buy to open 1 x $560 put exp. 2/7/2025 (42 DTE)"
1/17/2025,2:45:00 PM CST,271,1.6,debit,"buy to close 1 x $580 put exp. 2/7/2025 (21 DTE); sell to close 1 x $560 put exp. 2/7/2025 (21 DTE)"
1/17/2025,2:45:00 PM CST,272,3.31,credit,"sell to open 1 x $587 put exp. 2/28/2025 (42 DTE); buy to open 1 x $564 put exp. 2/28/2025 (42 DTE)"
2/7/2025,2:45:00 PM CST,272,2.25,debit,"buy to close 1 x $587 put exp. 2/28/2025 (21 DTE); sell to close 1 x $564 put exp. 2/28/2025 (21 DTE)"
2/7/2025,2:45:00 PM CST,273,3.47,credit,"sell to open 1 x $589 put exp. 3/21/2025 (42 DTE); buy to open 1 x $567 put exp. 3/21/2025 (42 DTE)"
2/19/2025,2:45:00 PM CST,273,1.47,debit,"buy to close 1 x $589 put exp. 3/21/2025 (30 DTE); sell to close 1 x $567 put exp. 3/21/2025 (30 DTE)"
2/19/2025,2:45:00 PM CST,274,2.94,credit,"sell to open 1 x $600 put exp. 4/4/2025 (44 DTE); buy to open 1 x $579 put exp. 4/4/2025 (44 DTE)"
3/14/2025,2:45:00 PM CDT,274,18.67,debit,"buy to close 1 x $600 put exp. 4/4/2025 (21 DTE); sell to close 1 x $579 put exp. 4/4/2025 (21 DTE)"
3/14/2025,2:45:00 PM CDT,275,4.06,credit,"sell to open 1 x $543 put exp. 4/30/2025 (47 DTE); buy to open 1 x $520 put exp. 4/30/2025 (47 DTE)"
3/24/2025,2:45:00 PM CDT,275,1.67,debit,"buy to close 1 x $543 put exp. 4/30/2025 (37 DTE); sell to close 1 x $520 put exp. 4/30/2025 (37 DTE)"
3/24/2025,2:45:00 PM CDT,276,3.58,credit,"sell to open 1 x $562 put exp. 5/2/2025 (39 DTE); buy to open 1 x $541 put exp. 5/2/2025 (39 DTE)"
4/11/2025,2:45:00 PM CDT,276,11.77,debit,"buy to close 1 x $562 put exp. 5/2/2025 (21 DTE); sell to close 1 x $541 put exp. 5/2/2025 (21 DTE)"
4/11/2025,2:45:00 PM CDT,277,7.07,credit,"sell to open 1 x $509 put exp. 5/23/2025 (42 DTE); buy to open 1 x $465 put exp. 5/23/2025 (42 DTE)"
4/24/2025,2:45:00 PM CDT,277,3.12,debit,"buy to close 1 x $509 put exp. 5/23/2025 (29 DTE); sell to close 1 x $465 put exp. 5/23/2025 (29 DTE)"
4/24/2025,2:45:00 PM CDT,278,4.91,credit,"sell to open 1 x $527 put exp. 6/6/2025 (43 DTE); buy to open 1 x $500 put exp. 6/6/2025 (43 DTE)"
5/2/2025,2:45:00 PM CDT,278,2.1,debit,"buy to close 1 x $527 put exp. 6/6/2025 (35 DTE); sell to close 1 x $500 put exp. 6/6/2025 (35 DTE)"
5/2/2025,2:45:00 PM CDT,279,4.93,credit,"sell to open 1 x $550 put exp. 6/13/2025 (42 DTE); buy to open 1 x $520 put exp. 6/13/2025 (42 DTE)"
5/12/2025,2:45:00 PM CDT,279,2.01,debit,"buy to close 1 x $550 put exp. 6/13/2025 (32 DTE); sell to close 1 x $520 put exp. 6/13/2025 (32 DTE)"
5/12/2025,2:45:00 PM CDT,280,3.89,credit,"sell to open 1 x $565 put exp. 6/27/2025 (46 DTE); buy to open 1 x $540 put exp. 6/27/2025 (46 DTE)"
6/3/2025,2:45:00 PM CDT,280,1.38,debit,"buy to close 1 x $565 put exp. 6/27/2025 (24 DTE); sell to close 1 x $540 put exp. 6/27/2025 (24 DTE)"
6/3/2025,2:45:00 PM CDT,281,3.97,credit,"sell to open 1 x $580 put exp. 7/18/2025 (45 DTE); buy to open 1 x $553 put exp. 7/18/2025 (45 DTE)"
6/24/2025,2:45:00 PM CDT,281,1.42,debit,"buy to close 1 x $580 put exp. 7/18/2025 (24 DTE); sell to close 1 x $553 put exp. 7/18/2025 (24 DTE)"
6/24/2025,2:45:00 PM CDT,282,3.21,credit,"sell to open 1 x $590 put exp. 8/15/2025 (52 DTE); buy to open 1 x $567 put exp. 8/15/2025 (52 DTE)"
7/9/2025,2:45:00 PM CDT,282,1.45,debit,"buy to close 1 x $590 put exp. 8/15/2025 (37 DTE); sell to close 1 x $567 put exp. 8/15/2025 (37 DTE)"
7/9/2025,2:45:00 PM CDT,283,3.54,credit,"sell to open 1 x $610 put exp. 8/22/2025 (44 DTE); buy to open 1 x $585 put exp. 8/22/2025 (44 DTE)"
7/24/2025,2:45:00 PM CDT,283,1.64,debit,"buy to close 1 x $610 put exp. 8/22/2025 (29 DTE); sell to close 1 x $585 put exp. 8/22/2025 (29 DTE)"
7/24/2025,2:45:00 PM CDT,284,0.58,credit,"sell to open 1 x $622 put exp. 9/5/2025 (43 DTE); buy to open 1 x $619 put exp. 9/5/2025 (43 DTE)"
8/14/2025,2:45:00 PM CDT,284,0.24,debit,"buy to close 1 x $622 put exp. 9/5/2025 (22 DTE); sell to close 1 x $619 put exp. 9/5/2025 (22 DTE)"
8/14/2025,2:45:00 PM CDT,285,3,credit,"sell to open 1 x $631 put exp. 9/30/2025 (47 DTE); buy to open 1 x $608 put exp. 9/30/2025 (47 DTE)"
9/9/2025,2:45:00 PM CDT,285,1.65,debit,"buy to close 1 x $631 put exp. 9/30/2025 (21 DTE); sell to close 1 x $608 put exp. 9/30/2025 (21 DTE)"
9/9/2025,2:45:00 PM CDT,286,3.72,credit,"sell to open 1 x $635 put exp. 10/24/2025 (45 DTE); buy to open 1 x $605 put exp. 10/24/2025 (45 DTE)"
9/22/2025,2:45:00 PM CDT,286,1.7,debit,"buy to close 1 x $635 put exp. 10/24/2025 (32 DTE); sell to close 1 x $605 put exp. 10/24/2025 (32 DTE)"
9/22/2025,2:45:00 PM CDT,287,3.6,credit,"sell to open 1 x $654 put exp. 10/31/2025 (39 DTE); buy to open 1 x $628 put exp. 10/31/2025 (39 DTE)"
10/10/2025,2:45:00 PM CDT,287,5.72,debit,"buy to close 1 x $654 put exp. 10/31/2025 (21 DTE); sell to close 1 x $628 put exp. 10/31/2025 (21 DTE)"
10/10/2025,2:45:00 PM CDT,288,5.3,credit,"sell to open 1 x $638 put exp. 11/21/2025 (42 DTE); buy to open 1 x $600 put exp. 11/21/2025 (42 DTE)"
10/20/2025,2:45:00 PM CDT,288,2.29,debit,"buy to close 1 x $638 put exp. 11/21/2025 (32 DTE); sell to close 1 x $600 put exp. 11/21/2025 (32 DTE)"
10/20/2025,2:45:00 PM CDT,289,3.95,credit,"sell to open 1 x $658 put exp. 11/28/2025 (39 DTE); buy to open 1 x $629 put exp. 11/28/2025 (39 DTE)"
11/7/2025,2:45:00 PM CST,289,4.08,debit,"buy to close 1 x $658 put exp. 11/28/2025 (21 DTE); sell to close 1 x $629 put exp. 11/28/2025 (21 DTE)"
11/7/2025,2:45:00 PM CST,290,4.67,credit,"sell to open 1 x $652 put exp. 12/19/2025 (42 DTE); buy to open 1 x $622 put exp. 12/19/2025 (42 DTE)"
11/26/2025,2:45:00 PM CST,290,1.87,debit,"buy to close 1 x $652 put exp. 12/19/2025 (23 DTE); sell to close 1 x $622 put exp. 12/19/2025 (23 DTE)"
11/26/2025,2:45:00 PM CST,291,0.79,credit,"sell to open 1 x $664 put exp. 1/9/2026 (44 DTE); buy to open 1 x $660 put exp. 1/9/2026 (44 DTE)"
12/19/2025,2:45:00 PM CST,291,0.52,debit,"buy to close 1 x $664 put exp. 1/9/2026 (21 DTE); sell to close 1 x $660 put exp. 1/9/2026 (21 DTE)"
12/19/2025,2:45:00 PM CST,292,3.88,credit,"sell to open 1 x $668 put exp. 1/30/2026 (42 DTE); buy to open 1 x $641 put exp. 1/30/2026 (42 DTE)"
1/6/2026,2:45:00 PM CST,292,1.61,debit,"buy to close 1 x $668 put exp. 1/30/2026 (24 DTE); sell to close 1 x $641 put exp. 1/30/2026 (24 DTE)"
1/6/2026,2:45:00 PM CST,293,3.7,credit,"sell to open 1 x $679 put exp. 2/20/2026 (45 DTE); buy to open 1 x $654 put exp. 2/20/2026 (45 DTE)"
1/30/2026,2:45:00 PM CST,293,3.22,debit,"buy to close 1 x $679 put exp. 2/20/2026 (21 DTE); sell to close 1 x $654 put exp. 2/20/2026 (21 DTE)"
1/30/2026,2:45:00 PM CST,294,4.42,credit,"sell to open 1 x $676 put exp. 3/13/2026 (42 DTE); buy to open 1 x $645 put exp. 3/13/2026 (42 DTE)"
2/19/2026,2:45:00 PM CST,294,5.41,debit,"buy to close 1 x $676 put exp. 3/13/2026 (22 DTE); sell to close 1 x $645 put exp. 3/13/2026 (22 DTE)"
2/19/2026,2:45:00 PM CST,295,5.38,credit,"sell to open 1 x $661 put exp. 4/2/2026 (42 DTE); buy to open 1 x $620 put exp. 4/2/2026 (42 DTE)"
3/12/2026,2:45:00 PM CDT,295,8.61,debit,"buy to close 1 x $661 put exp. 4/2/2026 (21 DTE); sell to close 1 x $620 put exp. 4/2/2026 (21 DTE)"
3/12/2026,2:45:00 PM CDT,296,6.22,credit,"sell to open 1 x $641 put exp. 4/24/2026 (43 DTE); buy to open 1 x $600 put exp. 4/24/2026 (43 DTE)"
4/6/2026,2:45:00 PM CDT,296,4.78,debit,"buy to close 1 x $641 put exp. 4/24/2026 (18 DTE); sell to close 1 x $600 put exp. 4/24/2026 (18 DTE)"
4/6/2026,2:45:00 PM CDT,297,6.27,credit,"sell to open 1 x $638 put exp. 5/22/2026 (46 DTE); buy to open 1 x $600 put exp. 5/22/2026 (46 DTE)"
4/9/2026,2:45:00 PM CDT,297,2.85,debit,"buy to close 1 x $638 put exp. 5/22/2026 (43 DTE); sell to close 1 x $600 put exp. 5/22/2026 (43 DTE)"
4/9/2026,2:45:00 PM CDT,298,5.03,credit,"sell to open 1 x $664 put exp. 5/22/2026 (43 DTE); buy to open 1 x $630 put exp. 5/22/2026 (43 DTE)"
4/16/2026,2:45:00 PM CDT,298,2.32,debit,"buy to close 1 x $664 put exp. 5/22/2026 (36 DTE); sell to close 1 x $630 put exp. 5/22/2026 (36 DTE)"
4/16/2026,2:45:00 PM CDT,299,4.44,credit,"sell to open 1 x $686 put exp. 5/29/2026 (43 DTE); buy to open 1 x $656 put exp. 5/29/2026 (43 DTE)"
4/30/2026,2:45:00 PM CDT,299,2.05,debit,"buy to close 1 x $686 put exp. 5/29/2026 (29 DTE); sell to close 1 x $656 put exp. 5/29/2026 (29 DTE)"
4/30/2026,2:45:00 PM CDT,300,1,credit,"sell to open 1 x $702 put exp. 6/12/2026 (43 DTE); buy to open 1 x $697 put exp. 6/12/2026 (43 DTE)"
5/13/2026,2:45:00 PM CDT,300,0.42,debit,"buy to close 1 x $702 put exp. 6/12/2026 (30 DTE); sell to close 1 x $697 put exp. 6/12/2026 (30 DTE)"
5/13/2026,2:45:00 PM CDT,301,4.95,credit,"sell to open 1 x $724 put exp. 6/26/2026 (44 DTE); buy to open 1 x $690 put exp. 6/26/2026 (44 DTE)"
5/28/2026,2:45:00 PM CDT,301,2.09,debit,"buy to close 1 x $724 put exp. 6/26/2026 (29 DTE); sell to close 1 x $690 put exp. 6/26/2026 (29 DTE)"
5/28/2026,2:45:00 PM CDT,302,0.54,credit,"sell to open 1 x $737.5 put exp. 7/10/2026 (43 DTE); buy to open 1 x $735 put exp. 7/10/2026 (43 DTE)"
6/22/2026,2:45:00 PM CDT,302,0.7,debit,"buy to close 1 x $737.5 put exp. 7/10/2026 (18 DTE); sell to close 1 x $735 put exp. 7/10/2026 (18 DTE)"
